ppm,values
6.2572,-0.9363
6.2573,-1.1085
6.2574,-1.362
6.2575,-1.7202
6.2576,-2.188
6.2577,-2.7461
6.2578,-3.3537
6.2579,-3.9584
6.258,-4.5136
6.2581,-4.9898
6.2582,-5.3773
6.2583,-5.6814
6.2584,-5.9135
6.2585,-6.0846
6.2586,-6.2017
6.2587,-6.2671
6.2588,-6.2788
6.2589,-6.2284
6.259,-6.1006
6.2591,-5.8759
6.2592,-5.5445
6.2593,-5.1218
6.2594,-4.6515
6.2595,-4.19
6.2596,-3.7822
6.2597,-3.4452
6.2598,-3.169
6.2599,-2.927
6.26,-2.6889
6.2601,-2.4311
6.2602,-2.1451
6.2603,-1.8429
6.2604,-1.5522
6.2605,-1.3039
6.2606,-1.1191
6.2607,-1.0052
6.2608,-0.95742
6.2609,-0.9606
6.261,-0.99193
6.2611,-1.0282
6.2612,-1.0543
6.2613,-1.0633
6.2614,-1.0457
6.2615,-0.97906
6.2616,-0.83058
6.2617,-0.56984
6.2618,-0.18148
6.2619,0.33074
6.262,0.9449
6.2621,1.6221
6.2622,2.3105
6.2623,2.9559
6.2624,3.5138
6.2625,3.9545
6.2626,4.2585
6.2627,4.4117
6.2628,4.4055
6.2629,4.244
6.263,3.953
6.2631,3.5836
6.2632,3.2018
6.2633,2.8655
6.2634,2.6035
6.2635,2.4097
6.2636,2.2547
6.2637,2.1027
6.2638,1.9247
6.2639,1.7027
6.264,1.4292
6.2641,1.1045
6.2642,0.73785
6.2643,0.35217
6.2644,-0.013196
6.2645,-0.30915
6.2646,-0.49224
6.2647,-0.54089
6.2648,-0.46273
6.2649,-0.28993
6.265,-0.067746
6.2651,0.15677
6.2652,0.34114
6.2653,0.45027
6.2654,0.45912
6.2655,0.35668
6.2656,0.14792
6.2657,-0.14979
6.2658,-0.51418
6.2659,-0.92256
6.266,-1.3513
6.2661,-1.7762
6.2662,-2.1787
6.2663,-2.5529
6.2664,-2.9023
6.2665,-3.2252
6.2666,-3.5029
6.2667,-3.6996
6.2668,-3.7753
6.2669,-3.7012
6.267,-3.4712
6.2671,-3.106
6.2672,-2.6478
6.2673,-2.1486
6.2674,-1.6552
6.2675,-1.1984
6.2675,-0.79073
6.2676,-0.43206
6.2677,-0.11772
6.2678,0.15529
6.2679,0.38706
6.268,0.5764
6.2681,0.72265
6.2682,0.82693
6.2683,0.89315
6.2684,0.92839
6.2685,0.94279
6.2686,0.94826
6.2687,0.95525
6.2688,0.96852
6.2689,0.98506
6.269,0.99592
6.2691,0.99068
6.2692,0.96201
6.2693,0.9096
6.2694,0.8423
6.2695,0.77717
6.2696,0.73641
6.2697,0.74419
6.2698,0.82246
6.2699,0.98251
6.27,1.2148
6.2701,1.4856
6.2702,1.7456
6.2703,1.945
6.2704,2.0485
6.2705,2.0483
6.2706,1.9684
6.2707,1.8567
6.2708,1.7659
6.2709,1.735
6.271,1.7791
6.2711,1.8914
6.2712,2.0497
6.2713,2.2253
6.2714,2.3912
6.2715,2.5313
6.2716,2.646
6.2717,2.7498
6.2718,2.8587
6.2719,2.9783
6.272,3.0988
6.2721,3.2009
6.2722,3.2644
6.2723,3.2763
6.2724,3.2337
6.2725,3.1411
6.2726,3.0077
6.2727,2.8483
6.2728,2.6872
6.2729,2.5565
6.273,2.4888
6.2731,2.5059
6.2732,2.6094
6.2733,2.7786
6.2734,2.976
6.2735,3.1636
6.2736,3.3187
6.2737,3.4396
6.2738,3.5336
6.2739,3.6006
6.274,3.6279
6.2741,3.601
6.2742,3.5184
6.2743,3.4
6.2744,3.2821
6.2745,3.2054
6.2746,3.1984
6.2747,3.2633
6.2748,3.3726
6.2749,3.4816
6.275,3.5499
6.2751,3.5585
6.2752,3.5114
6.2753,3.4252
6.2754,3.3159
6.2755,3.1901
6.2756,3.046
6.2757,2.8828
6.2758,2.7093
6.2759,2.5442
6.276,2.4059
6.2761,2.3013
6.2762,2.2244
6.2763,2.1629
6.2764,2.1021
6.2765,2.0218
6.2766,1.8911
6.2767,1.6691
6.2768,1.3138
6.2769,0.79386
6.277,0.099591
6.2771,-0.75073
6.2772,-1.7118
6.2773,-2.7208
6.2774,-3.7125
6.2775,-4.6323
6.2776,-5.4415
6.2777,-6.1179
6.2778,-6.653
6.2779,-7.0481
6.278,-7.3088
6.2781,-7.4418
6.2782,-7.4556
6.2783,-7.3606
6.2784,-7.1666
6.2785,-6.879
6.2786,-6.4977
6.2787,-6.017
6.2788,-5.43
6.2789,-4.7364
6.279,-3.952
6.2791,-3.113
6.2792,-2.2673
6.2793,-1.4571
6.2794,-0.70774
6.2795,-0.027574
6.2796,0.58127
6.2797,1.1094
6.2797,1.5352
6.2798,1.8324
6.2799,1.985
6.28,1.9999
6.2801,1.9093
6.2802,1.7622
6.2803,1.6086
6.2804,1.4855
6.2805,1.4093
6.2806,1.3787
6.2807,1.385
6.2808,1.4222
6.2809,1.4927
6.281,1.6051
6.2811,1.7687
6.2812,1.9887
6.2813,2.2639
6.2814,2.5866
6.2815,2.9457
6.2816,3.3318
6.2817,3.7417
6.2818,4.1751
6.2819,4.6237
6.282,5.0638
6.2821,5.4612
6.2822,5.7857
6.2823,6.0218
6.2824,6.1678
6.2825,6.2307
6.2826,6.2247
6.2827,6.1731
6.2828,6.1027
6.2829,6.0336
6.283,5.9721
6.2831,5.914
6.2832,5.8514
6.2833,5.7775
6.2834,5.6888
6.2835,5.5847
6.2836,5.4651
6.2837,5.3239
6.2838,5.142
6.2839,4.8884
6.284,4.5349
6.2841,4.075
6.2842,3.5319
6.2843,2.9502
6.2844,2.3781
6.2845,1.8536
6.2846,1.3998
6.2847,1.028
6.2848,0.74257
6.2849,0.54084
6.285,0.40816
6.2851,0.31458
6.2852,0.22056
6.2853,0.091214
6.2854,-0.087802
6.2855,-0.30104
6.2856,-0.50617
6.2857,-0.65015
6.2858,-0.69172
6.2859,-0.61761
6.286,-0.44374
6.2861,-0.20174
6.2862,0.07994
6.2863,0.38853
6.2864,0.72522
6.2865,1.0927
6.2866,1.4828
6.2867,1.8738
6.2868,2.2369
6.2869,2.5448
6.287,2.7782
6.2871,2.9257
6.2872,2.9805
6.2873,2.9394
6.2874,2.8054
6.2875,2.5913
6.2876,2.3203
6.2877,2.0242
6.2878,1.7415
6.2879,1.5109
6.288,1.3621
6.2881,1.309
6.2882,1.3471
6.2883,1.4583
6.2884,1.6192
6.2885,1.8101
6.2886,2.0174
6.2887,2.2313
6.2888,2.443
6.2889,2.6459
6.289,2.8354
6.2891,3.0071
6.2892,3.1529
6.2893,3.259
6.2894,3.3082
6.2895,3.2856
6.2896,3.1869
6.2897,3.0217
6.2898,2.808
6.2899,2.5617
6.29,2.2907
6.2901,1.9968
6.2902,1.6807
6.2903,1.3439
6.2904,0.98733
6.2905,0.61049
6.2906,0.21339
6.2907,-0.19816
6.2908,-0.60929
6.2909,-0.99714
6.291,-1.3366
6.2911,-1.6088
6.2912,-1.8078
6.2913,-1.9418
6.2914,-2.0278
6.2915,-2.0824
6.2916,-2.1135
6.2917,-2.1177
6.2918,-2.0857
6.2919,-2.0097
6.2919,-1.8866
6.292,-1.7163
6.2921,-1.5002
6.2922,-1.2443
6.2923,-0.96179
6.2924,-0.67083
6.2925,-0.39165
6.2926,-0.14411
6.2927,0.056485
6.2928,0.20645
6.2929,0.31683
6.293,0.4068
6.2931,0.4914
6.2932,0.57399
6.2933,0.6474
6.2934,0.69728
6.2935,0.70125
6.2936,0.62852
6.2937,0.44793
6.2938,0.14278
6.2939,-0.27827
6.294,-0.78176
6.2941,-1.3191
6.2942,-1.8376
6.2943,-2.2888
6.2944,-2.6328
6.2945,-2.8447
6.2946,-2.9212
6.2947,-2.8837
6.2948,-2.7732
6.2949,-2.6343
6.295,-2.498
6.2951,-2.3747
6.2952,-2.2594
6.2953,-2.1414
6.2954,-2.0125
6.2955,-1.8709
6.2956,-1.7224
6.2957,-1.5766
6.2958,-1.4414
6.2959,-1.3191
6.296,-1.2056
6.2961,-1.0899
6.2962,-0.95348
6.2963,-0.77274
6.2964,-0.52957
6.2965,-0.2252
6.2966,0.11347
6.2967,0.44142
6.2968,0.71182
6.2969,0.89082
6.297,0.96414
6.2971,0.93394
6.2972,0.81085
6.2973,0.6094
6.2974,0.35106
6.2975,0.06796
6.2976,-0.20202
6.2977,-0.42795
6.2978,-0.59585
6.2979,-0.70843
6.298,-0.77665
6.2981,-0.80945
6.2982,-0.80707
6.2983,-0.76189
6.2984,-0.66516
6.2985,-0.51381
6.2986,-0.31302
6.2987,-0.076372
6.2988,0.17406
6.2989,0.40904
6.299,0.59833
6.2991,0.72048
6.2992,0.77037
6.2993,0.7596
6.2994,0.70999
6.2995,0.64558
6.2996,0.58693
6.2997,0.54725
6.2998,0.52944
6.2999,0.52782
6.3,0.53674
6.3001,0.55988
6.3002,0.61087
6.3003,0.7034
6.3004,0.83986
6.3005,1.0086
6.3006,1.1913
6.3007,1.372
6.3008,1.5416
6.3009,1.697
6.301,1.8398
6.3011,1.9756
6.3012,2.1118
6.3013,2.2563
6.3014,2.4127
6.3015,2.5752
6.3016,2.7258
6.3017,2.8401
6.3018,2.8958
6.3019,2.8745
6.302,2.7589
6.3021,2.5336
6.3022,2.1952
6.3023,1.7644
6.3024,1.2872
6.3025,0.82012
6.3026,0.41147
6.3027,0.09419
6.3028,-0.10911
6.3029,-0.18161
6.303,-0.11754
6.3031,0.067426
6.3032,0.33361
6.3033,0.62862
6.3034,0.90481
6.3035,1.1309
6.3036,1.2944
6.3037,1.4004
6.3038,1.4695
6.3039,1.5311
6.304,1.6112
6.3041,1.718
6.3041,1.8363
6.3042,1.9338
6.3043,1.9754
6.3044,1.9395
6.3045,1.8239
6.3046,1.6418
6.3047,1.4131
6.3048,1.1599
6.3049,0.90598
6.305,0.67489
6.3051,0.48607
6.3052,0.35261
6.3053,0.28377
6.3054,0.28797
6.3055,0.36984
6.3056,0.52234
6.3057,0.72444
6.3058,0.94886
6.3059,1.1718
6.306,1.3754
6.3061,1.5429
6.3062,1.6542
6.3063,1.6871
6.3064,1.6234
6.3065,1.4553
6.3066,1.186
6.3067,0.82546
6.3068,0.38729
6.3069,-0.10784
6.307,-0.62754
6.3071,-1.1304
6.3072,-1.5765
6.3073,-1.9378
6.3074,-2.2029
6.3075,-2.3776
6.3076,-2.4826
6.3077,-2.5508
6.3078,-2.6197
6.3079,-2.7202
6.308,-2.8666
6.3081,-3.0521
6.3082,-3.252
6.3083,-3.4318
6.3084,-3.5588
6.3085,-3.6109
6.3086,-3.583
6.3087,-3.485
6.3088,-3.3343
6.3089,-3.1495
6.309,-2.9487
6.3091,-2.7512
6.3092,-2.5755
6.3093,-2.4343
6.3094,-2.3304
6.3095,-2.2579
6.3096,-2.2076
6.3097,-2.1732
6.3098,-2.1552
6.3099,-2.161
6.31,-2.204
6.3101,-2.3022
6.3102,-2.476
6.3103,-2.7421
6.3104,-3.1052
6.3105,-3.5517
6.3106,-4.0488
6.3107,-4.5488
6.3108,-4.9992
6.3109,-5.3571
6.311,-5.6025
6.3111,-5.7451
6.3112,-5.8162
6.3113,-5.8539
6.3114,-5.8878
6.3115,-5.9303
6.3116,-5.9775
6.3117,-6.0187
6.3118,-6.0476
6.3119,-6.0638
6.312,-6.0654
6.3121,-6.0423
6.3122,-5.9805
6.3123,-5.8727
6.3124,-5.7268
6.3125,-5.563
6.3126,-5.4028
6.3127,-5.2575
6.3128,-5.1226
6.3129,-4.9798
6.313,-4.8054
6.3131,-4.5799
6.3132,-4.2946
6.3133,-3.9522
6.3134,-3.564
6.3135,-3.1461
6.3136,-2.7192
6.3137,-2.3082
6.3138,-1.9403
6.3139,-1.6386
6.314,-1.4164
6.3141,-1.2765
6.3142,-1.2158
6.3143,-1.2298
6.3144,-1.3123
6.3145,-1.4532
6.3146,-1.6373
6.3147,-1.846
6.3148,-2.0605
6.3149,-2.2647
6.315,-2.4488
6.3151,-2.61
6.3152,-2.7491
6.3153,-2.8604
6.3154,-2.9237
6.3155,-2.9088
6.3156,-2.7894
6.3157,-2.5585
6.3158,-2.2358
6.3159,-1.8633
6.316,-1.4905
6.3161,-1.1555
6.3162,-0.87291
6.3163,-0.63547
6.3163,-0.42499
6.3164,-0.22519
6.3165,-0.029776
6.3166,0.15468
6.3167,0.31
6.3168,0.4122
6.3169,0.44114
6.317,0.38963
6.3171,0.26795
6.3172,0.10291
6.3173,-0.069798
6.3174,-0.21981
6.3175,-0.33582
6.3176,-0.42863
6.3177,-0.5201
6.3178,-0.62578
6.3179,-0.74347
6.318,-0.85492
6.3181,-0.93625
6.3182,-0.96719
6.3183,-0.93498
6.3184,-0.83602
6.3185,-0.67743
6.3186,-0.47696
6.3187,-0.25963
6.3188,-0.052043
6.3189,0.12376
6.319,0.25511
6.3191,0.34068
6.3192,0.38913
6.3193,0.41594
6.3194,0.44141
6.3195,0.49029
6.3196,0.58977
6.3197,0.76308
6.3198,1.0211
6.3199,1.3573
6.32,1.7486
6.3201,2.1622
6.3202,2.5647
6.3203,2.9293
6.3204,3.2367
6.3205,3.4738
6.3206,3.6358
6.3207,3.7315
6.3208,3.7845
6.3209,3.824
6.321,3.8721
6.3211,3.9336
6.3212,3.9932
6.3213,4.0209
6.3214,3.9842
6.3215,3.8605
6.3216,3.6487
6.3217,3.3716
6.3218,3.0674
6.3219,2.7742
6.322,2.5167
6.3221,2.3028
6.3222,2.1284
6.3223,1.9842
6.3224,1.862
6.3225,1.7603
6.3226,1.6898
6.3227,1.6726
6.3228,1.7304
6.3229,1.8725
6.323,2.0908
6.3231,2.3665
6.3232,2.6808
6.3233,3.0204
6.3234,3.3738
6.3235,3.7246
6.3236,4.05
6.3237,4.3275
6.3238,4.5419
6.3239,4.6899
6.324,4.7768
6.3241,4.8086
6.3242,4.7848
6.3243,4.6957
6.3244,4.5273
6.3245,4.2745
6.3246,3.9525
6.3247,3.5974
6.3248,3.2554
6.3249,2.9677
6.325,2.7589
6.3251,2.6299
6.3252,2.5571
6.3253,2.5018
6.3254,2.428
6.3255,2.317
6.3256,2.1729
6.3257,2.0141
6.3258,1.8616
6.3259,1.7292
6.326,1.6208
6.3261,1.5327
6.3262,1.4585
6.3263,1.3932
6.3264,1.3323
6.3265,1.2706
6.3266,1.2033
6.3267,1.1288
6.3268,1.0483
6.3269,0.96209
6.327,0.86565
6.3271,0.75047
6.3272,0.61151
6.3273,0.45639
6.3274,0.30679
6.3275,0.18768
6.3276,0.11379
6.3277,0.084939
6.3278,0.091243
6.3279,0.12062
6.328,0.16413
6.3281,0.21943
6.3282,0.29101
6.3283,0.38424
6.3284,0.49599
6.3285,0.61057
6.3285,0.70581
6.3286,0.76514
6.3287,0.78759
6.3288,0.78942
6.3289,0.79677
6.329,0.83402
6.3291,0.91399
6.3292,1.0322
6.3293,1.1665
6.3294,1.2821
6.3295,1.3435
6.3296,1.3249
6.3297,1.2161
6.3298,1.0211
6.3299,0.75307
6.33,0.43191
6.3301,0.08234
6.3302,-0.26755
6.3303,-0.58952
6.3304,-0.86058
6.3305,-1.0712
6.3306,-1.2317
6.3307,-1.369
6.3308,-1.5111
6.3309,-1.6735
6.331,-1.8569
6.3311,-2.0548
6.3312,-2.2598
6.3313,-2.4643
6.3314,-2.6588
6.3315,-2.832
6.3316,-2.9718
6.3317,-3.067
6.3318,-3.1075
6.3319,-3.082
6.332,-2.9804
6.3321,-2.7981
6.3322,-2.5395
6.3323,-2.2169
6.3324,-1.8496
6.3325,-1.4618
6.3326,-1.0766
6.3327,-0.70641
6.3328,-0.34779
6.3329,0.017381
6.333,0.41419
6.3331,0.86389
6.3332,1.3746
6.3333,1.9366
6.3334,2.5238
6.3335,3.0979
6.3336,3.6172
6.3337,4.0487
6.3338,4.3784
6.3339,4.6165
6.334,4.7887
6.3341,4.9211
6.3342,5.0274
6.3343,5.1069
6.3344,5.1498
6.3345,5.1453
6.3346,5.0867
6.3347,4.9751
6.3348,4.8199
6.3349,4.6398
6.335,4.459
6.3351,4.2978
6.3352,4.1628
6.3353,4.045
6.3354,3.9268
6.3355,3.7929
6.3356,3.6409
6.3357,3.4844
6.3358,3.348
6.3359,3.2538
6.336,3.2102
6.3361,3.2105
6.3362,3.2388
6.3363,3.2773
6.3364,3.3097
6.3365,3.3232
6.3366,3.3084
6.3367,3.2635
6.3368,3.1985
6.3369,3.134
6.337,3.0899
6.3371,3.0712
6.3372,3.0634
6.3373,3.0397
6.3374,2.9735
6.3375,2.8473
6.3376,2.6558
6.3377,2.4021
6.3378,2.0921
6.3379,1.7323
6.338,1.3342
6.3381,0.91925
6.3382,0.51722
6.3383,0.15678
6.3384,-0.14564
6.3385,-0.39098
6.3386,-0.59464
6.3387,-0.77923
6.3388,-0.9686
6.3389,-1.1833
6.339,-1.4329
6.3391,-1.706
6.3392,-1.9686
6.3393,-2.1769
6.3394,-2.2981
6.3395,-2.3251
6.3396,-2.2807
6.3397,-2.2101
6.3398,-2.1633
6.3399,-2.1749
6.34,-2.2521
6.3401,-2.3808
6.3402,-2.5394
6.3403,-2.7106
6.3404,-2.8814
6.3405,-3.038
6.3406,-3.1629
6.3407,-3.2379
6.3407,-3.2537
6.3408,-3.2158
6.3409,-3.1401
6.341,-3.0428
6.3411,-2.9333
6.3412,-2.8157
6.3413,-2.6938
6.3414,-2.5717
6.3415,-2.4518
6.3416,-2.336
6.3417,-2.2288
6.3418,-2.1369
6.3419,-2.0607
6.342,-1.9872
6.3421,-1.894
6.3422,-1.7634
6.3423,-1.5931
6.3424,-1.3951
6.3425,-1.1818
6.3426,-0.95425
6.3427,-0.70368
6.3428,-0.42641
6.3429,-0.13763
6.343,0.12963
6.3431,0.33877
6.3432,0.4644
6.3433,0.49756
6.3434,0.44204
6.3435,0.30799
6.3436,0.10813
6.3437,-0.14171
6.3438,-0.4199
6.3439,-0.69957
6.344,-0.95416
6.3441,-1.1639
6.3442,-1.3186
6.3443,-1.418
6.3444,-1.4693
6.3445,-1.4824
6.3446,-1.4664
6.3447,-1.428
6.3448,-1.3722
6.3449,-1.3044
6.345,-1.2314
6.3451,-1.1619
6.3452,-1.106
6.3453,-1.0757
6.3454,-1.0812
6.3455,-1.1242
6.3456,-1.1897
6.3457,-1.2441
6.3458,-1.2411
6.3459,-1.1338
6.346,-0.89342
6.3461,-0.52413
6.3462,-0.067529
6.3463,0.409
6.3464,0.83122
6.3465,1.1348
6.3466,1.2758
6.3467,1.2377
6.3468,1.0337
6.3469,0.70398
6.347,0.30469
6.3471,-0.10819
6.3472,-0.49151
6.3473,-0.81936
6.3474,-1.0806
6.3475,-1.2749
6.3476,-1.4075
6.3477,-1.4838
6.3478,-1.5026
6.3479,-1.4539
6.348,-1.3231
6.3481,-1.0997
6.3482,-0.78365
6.3483,-0.38709
6.3484,0.067514
6.3485,0.55055
6.3486,1.0281
6.3487,1.4631
6.3488,1.818
6.3489,2.0618
6.349,2.1779
6.3491,2.1661
6.3492,2.0387
6.3493,1.8177
6.3494,1.5299
6.3495,1.2015
6.3496,0.8532
6.3497,0.49975
6.3498,0.15126
6.3499,-0.18309
6.35,-0.49079
6.3501,-0.75527
6.3502,-0.96133
6.3503,-1.102
6.3504,-1.1801
6.3505,-1.2038
6.3506,-1.1816
6.3507,-1.1184
6.3508,-1.0139
6.3509,-0.86561
6.351,-0.67698
6.3511,-0.46016
6.3512,-0.22816
6.3513,0.015413
6.3514,0.27493
6.3515,0.54978
6.3516,0.82496
6.3517,1.0756
6.3518,1.2804
6.3519,1.4297
6.352,1.5249
6.3521,1.5752
6.3522,1.5989
6.3523,1.6251
6.3524,1.686
6.3525,1.8043
6.3526,1.9826
6.3527,2.2017
6.3528,2.4245
6.3529,2.6059
6.3529,2.7076
6.353,2.7119
6.3531,2.6254
6.3532,2.4672
6.3533,2.2533
6.3534,1.992
6.3535,1.688
6.3536,1.348
6.3537,0.97921
6.3538,0.58535
6.3539,0.16404
6.354,-0.28865
6.3541,-0.76851
6.3542,-1.2536
6.3543,-1.7031
6.3544,-2.0685
6.3545,-2.3129
6.3546,-2.4245
6.3547,-2.4174
6.3548,-2.3195
6.3549,-2.159
6.355,-1.9582
6.3551,-1.7322
6.3552,-1.4909
6.3553,-1.2419
6.3554,-0.99287
6.3555,-0.75298
6.3556,-0.5349
6.3557,-0.35895
6.3558,-0.25275
6.3559,-0.24185
6.356,-0.33476
6.3561,-0.51181
6.3562,-0.72652
6.3563,-0.92038
6.3564,-1.0427
6.3565,-1.064
6.3566,-0.97846
6.3567,-0.79821
6.3568,-0.54707
6.3569,-0.25683
6.357,0.035943
6.3571,0.29283
6.3572,0.47646
6.3573,0.55679
6.3574,0.52176
6.3575,0.38627
6.3576,0.1921
6.3577,-0.0033536
6.3578,-0.14658
6.3579,-0.20677
6.358,-0.18384
6.3581,-0.10104
6.3582,0.013542
6.3583,0.14471
6.3584,0.2974
6.3585,0.49232
6.3586,0.75497
6.3587,1.1032
6.3588,1.5388
6.3589,2.0456
6.359,2.5947
6.3591,3.1527
6.3592,3.6909
6.3593,4.1915
6.3594,4.6471
6.3595,5.0574
6.3596,5.4237
6.3597,5.7408
6.3598,5.9905
6.3599,6.1447
6.36,6.1785
6.3601,6.0839
6.3602,5.8768
6.3603,5.5916
6.3604,5.267
6.3605,4.9307
6.3606,4.5931
6.3607,4.2513
6.3608,3.8994
6.3609,3.539
6.361,3.1821
6.3611,2.8448
6.3612,2.538
6.3613,2.2618
6.3614,2.0098
6.3615,1.7767
6.3616,1.5642
6.3617,1.3799
6.3618,1.2331
6.3619,1.1317
6.362,1.0819
6.3621,1.0863
6.3622,1.141
6.3623,1.2341
6.3624,1.3511
6.3625,1.4801
6.3626,1.6156
6.3627,1.7581
6.3628,1.9117
6.3629,2.0796
6.363,2.2598
6.3631,2.444
6.3632,2.6205
6.3633,2.7785
6.3634,2.9132
6.3635,3.028
6.3636,3.131
6.3637,3.2281
6.3638,3.3151
6.3639,3.3756
6.364,3.3857
6.3641,3.3241
6.3642,3.1819
6.3643,2.969
6.3644,2.7148
6.3645,2.4629
6.3646,2.2583
6.3647,2.1312
6.3648,2.0878
6.3649,2.113
6.365,2.1815
6.3651,2.2673
6.3651,2.3477
6.3652,2.4025
6.3653,2.4129
6.3654,2.3638
6.3655,2.2484
6.3656,2.0717
6.3657,1.8523
6.3658,1.6173
6.3659,1.3942
6.366,1.2016
6.3661,1.0463
6.3662,0.92876
6.3663,0.84871
6.3664,0.80078
6.3665,0.76412
6.3666,0.70027
6.3667,0.56759
6.3668,0.34284
6.3669,0.033801
6.367,-0.32468
6.3671,-0.68659
6.3672,-1.0128
6.3673,-1.2832
6.3674,-1.4982
6.3675,-1.6716
6.3676,-1.8186
6.3677,-1.9461
6.3678,-2.0467
6.3679,-2.0987
6.368,-2.0731
6.3681,-1.9446
6.3682,-1.7026
6.3683,-1.3568
6.3684,-0.93187
6.3685,-0.45851
6.3686,0.031752
6.3687,0.5085
6.3688,0.94598
6.3689,1.3301
6.369,1.6633
6.3691,1.9603
6.3692,2.2347
6.3693,2.4859
6.3694,2.6983
6.3695,2.8513
6.3696,2.9337
6.3697,2.9518
6.3698,2.93
6.3699,2.9039
6.37,2.9052
6.3701,2.9445
6.3702,3.0018
6.3703,3.0337
6.3704,2.9941
6.3705,2.8561
6.3706,2.6215
6.3707,2.3187
6.3708,1.9947
6.3709,1.7046
6.371,1.5029
6.3711,1.4307
6.3712,1.5014
6.3713,1.6931
6.3714,1.9574
6.3715,2.2401
6.3716,2.4988
6.3717,2.7083
6.3718,2.8562
6.3719,2.9409
6.372,2.9701
6.3721,2.9584
6.3722,2.9209
6.3723,2.8678
6.3724,2.8042
6.3725,2.7355
6.3726,2.673
6.3727,2.6329
6.3728,2.6314
6.3729,2.6797
6.373,2.7807
6.3731,2.9255
6.3732,3.0917
6.3733,3.2491
6.3734,3.3704
6.3735,3.4436
6.3736,3.4742
6.3737,3.4795
6.3738,3.4813
6.3739,3.5008
6.374,3.5531
6.3741,3.6377
6.3742,3.7351
6.3743,3.8166
6.3744,3.8603
6.3745,3.8599
6.3746,3.8198
6.3747,3.7457
6.3748,3.6394
6.3749,3.4968
6.375,3.3083
6.3751,3.0608
6.3752,2.7452
6.3753,2.3646
6.3754,1.9348
6.3755,1.4772
6.3756,1.0084
6.3757,0.53239
6.3758,0.040705
6.3759,-0.47727
6.376,-1.0177
6.3761,-1.5531
6.3762,-2.038
6.3763,-2.4267
6.3764,-2.692
6.3765,-2.8362
6.3766,-2.89
6.3767,-2.8998
6.3768,-2.9079
6.3769,-2.9365
6.377,-2.9852
6.3771,-3.0446
6.3772,-3.1133
6.3773,-3.2006
6.3773,-3.3116
6.3774,-3.4312
6.3775,-3.5224
6.3776,-3.5447
6.3777,-3.4776
6.3778,-3.3337
6.3779,-3.1551
6.378,-2.9952
6.3781,-2.8954
6.3782,-2.8691
6.3783,-2.8997
6.3784,-2.9519
6.3785,-2.9892
6.3786,-2.9873
6.3787,-2.9371
6.3788,-2.8367
6.3789,-2.6819
6.379,-2.4627
6.3791,-2.1644
6.3792,-1.7741
6.3793,-1.2921
6.3794,-0.74189
6.3795,-0.17131
6.3796,0.36155
6.3797,0.80947
6.3798,1.1508
6.3799,1.389
6.38,1.5419
6.3801,1.6289
6.3802,1.6635
6.3803,1.6525
6.3804,1.5987
6.3805,1.5091
6.3806,1.4011
6.3807,1.302
6.3808,1.238
6.3809,1.2225
6.381,1.251
6.3811,1.3087
6.3812,1.3838
6.3813,1.475
6.3814,1.59
6.3815,1.7413
6.3816,1.9443
6.3817,2.215
6.3818,2.5626
6.3819,2.98
6.382,3.4373
6.3821,3.8821
6.3822,4.2503
6.3823,4.4842
6.3824,4.5512
6.3825,4.4508
6.3826,4.2076
6.3827,3.8571
6.3828,3.435
6.3829,2.9749
6.383,2.5106
6.3831,2.0738
6.3832,1.6898
6.3833,1.3727
6.3834,1.1249
6.3835,0.93986
6.3836,0.80348
6.3837,0.69519
6.3838,0.58885
6.3839,0.45783
6.384,0.28235
6.3841,0.055885
6.3842,-0.2106
6.3843,-0.48664
6.3844,-0.72562
6.3845,-0.87574
6.3846,-0.89395
6.3847,-0.7552
6.3848,-0.45516
6.3849,-0.0092882
6.385,0.54979
6.3851,1.1758
6.3852,1.8126
6.3853,2.4001
6.3854,2.8831
6.3855,3.2222
6.3856,3.4004
6.3857,3.4247
6.3858,3.3214
6.3859,3.127
6.386,2.8802
6.3861,2.6196
6.3862,2.3853
6.3863,2.2142
6.3864,2.1292
6.3865,2.1346
6.3866,2.2233
6.3867,2.3882
6.3868,2.6248
6.3869,2.9233
6.387,3.262
6.3871,3.6097
6.3872,3.9332
6.3873,4.2001
6.3874,4.3781
6.3875,4.44
6.3876,4.3743
6.3877,4.193
6.3878,3.9265
6.3879,3.6112
6.388,3.2773
6.3881,2.9435
6.3882,2.6181
6.3883,2.3044
6.3884,2.0057
6.3885,1.7293
6.3886,1.4855
6.3887,1.2838
6.3888,1.1261
6.3889,1.0016
6.389,0.88797
6.3891,0.75535
6.3892,0.57344
6.3893,0.32006
6.3894,-0.0086926
6.3895,-0.39235
6.3895,-0.79017
6.3896,-1.1547
6.3897,-1.4468
6.3898,-1.6437
6.3899,-1.7381
6.39,-1.7314
6.3901,-1.6282
6.3902,-1.4319
6.3903,-1.1475
6.3904,-0.78735
6.3905,-0.3755
6.3906,0.053143
6.3907,0.45767
6.3908,0.80091
6.3909,1.0624
6.391,1.2471
6.3911,1.3813
6.3912,1.4971
6.3913,1.6158
6.3914,1.7414
6.3915,1.8661
6.3916,1.9814
6.3917,2.0831
6.3918,2.1702
6.3919,2.2404
6.392,2.2893
6.3921,2.3132
6.3922,2.3093
6.3923,2.2754
6.3924,2.2083
6.3925,2.1069
6.3926,1.9767
6.3927,1.831
6.3928,1.6866
6.3929,1.5539
6.393,1.4308
